entity:ID,name,:LABEL
e5105,1958年12月26日,my_entity
e5106,转化率=(60．1±7．6)%,my_entity
e5107,氢化镁,my_entity
e5108,肉孢子虫科,my_entity
e5109,全球（两极除外），主要分布于北半球温带地区和亚热带地区,my_entity
e5110,电解质条件下,my_entity
e5111,皮下、筋膜下、肌间隙或深部疏松结缔组织,my_entity
e5112,mian,my_entity
e5113,营腐生生活的微生物,my_entity
e5114,高钙血引起肾功能损害及软组织钙化,my_entity
e5115,比原来的途径更迅速，更剧烈,my_entity
e5116,全球,my_entity
e5117,孟加拉红培养基,my_entity
e5118,与这自身耐受性相同的状态,my_entity
e5119,Bacillales,my_entity
e5120,恶心、呕吐、腹痛、腹泻、头痛、头晕等，腹泻为水样，伴头痛，偶可出现荨麻疹样皮疹等,my_entity
e5121,局限性和全身性淋巴结肿大，可伴发热、疼痛等,my_entity
e5122,Staphylococcal,my_entity
e5123,DNA长分子,my_entity
e5124,肠杆菌属,my_entity
e5125,龟头,my_entity
e5126,Sodium,my_entity
e5127,杀死病菌,my_entity
e5128,疲乏，食欲减退，肝肿大，肝功能异常,my_entity
e5129,TS（suppressor,my_entity
e5130,T细胞、B细胞和NK细胞,my_entity
e5131,孢囊孢子无鞭毛，不能游动,my_entity
e5132,生理、生化、药理、病理,my_entity
e5133,磷、硫、钾、钠、钙等,my_entity
e5134,50%,my_entity
e5135,Rickettsia,my_entity
e5136,胃,my_entity
e5137,吞噬细菌,my_entity
e5138,哺乳猪和幼猪,my_entity
e5139,169.8ºC,my_entity
e5140,红血球凝聚素,my_entity
e5141,先天发育不全，营养缺乏,my_entity
e5142,健康人白细胞,my_entity
e5143,进化速率,my_entity
e5144,Alanine,my_entity
e5145,OTC甲类双跨、医保工伤用药,my_entity
e5146,假丝酵母菌,my_entity
e5147,Antilymphocyte,my_entity
e5148,基因载体,my_entity
e5149,很小，一般看不见,my_entity
e5150,防霉剂,my_entity
e5151,6-脱氧-L-甘露糖,my_entity
e5152,女,my_entity
e5153,口腔疱疹，发烧，头痛，咳嗽,my_entity
e5154,白细胞，巨噬细胞，中性粒细胞等,my_entity
e5155,牙科,my_entity
e5156,猪传染性水泡病,my_entity
e5157,无隔担子菌纲,my_entity
e5158,中国北京,my_entity
e5159,二分裂、芽殖等,my_entity
e5160,bronchiectasis,my_entity
e5161,土壤放线菌,my_entity
e5162,病因不明，可能与感染、服用水杨酸类药物、中毒、遗传等有关,my_entity
e5163,喉、气管、支气管,my_entity
e5164,随动物种类而定,my_entity
e5165,2005年当选为中国工程院院士,my_entity
e5166,利比希的“最小因子定律”,my_entity
e5167,包含9个目，约8000多种,my_entity
e5168,絮凝剂,my_entity
e5169,固氮菌科,my_entity
e5170,（Lactobacillus,my_entity
e5171,两层胸膜粘着一起,my_entity
e5172,对人体无毒、无副作用,my_entity
e5173,优杆菌属,my_entity
e5174,净水或纯水,my_entity
e5175,甲型H3N2流感,my_entity
e5176,灵芝属,my_entity
e5177,consumer,my_entity
e5178,transplantation,my_entity
e5179,云南、贵州、西藏、青海等,my_entity
e5180,普遍免疫,my_entity
e5181,新近被分出的一门细菌,my_entity
e5182,C20H25N3O,my_entity
e5183,先天免疫或固有免疫或天然性免疫,my_entity
e5184,莫匹罗星软膏,my_entity
e5185,平菇,my_entity
e5186,切勿在饮酒前后使用,my_entity
e5187,LE细胞图,my_entity
e5188,前人问诊要点,my_entity
e5189,多由白色念珠菌引起,my_entity
e5190,幼儿期,my_entity
e5191,性别,my_entity
e5192,Dan,my_entity
e5193,狂犬病毒,my_entity
e5194,分子遗传学、生物学、医学、药学,my_entity
e5195,respiratory,my_entity
e5196,肾上腺皮质激素类药,my_entity
e5197,呼吸酶,my_entity
e5198,急性黄疸,my_entity
e5199,Mycobacterium,my_entity
e5200,网状纤维染色、弹力纤维染色,my_entity
e5201,生物活性肽,my_entity
e5202,石油蛋白、甲醇蛋白、甲烷蛋白等,my_entity
e5203,病毒性肝炎有传染性，可通过日常生活接触传播、血源性传播、母婴传播及医源性传播及性接触等途径传播,my_entity
e5204,分子态氮（N2）,my_entity
e5205,Viroids,my_entity
e5206,颤藻属,my_entity
e5207,粪便,my_entity
e5208,蒸馏,my_entity
e5209,过性的发热或轻微皮疹,my_entity
e5210,约10－15nm,my_entity
e5211,tertiary,my_entity
e5212,Win95/98下可执行文件,my_entity
e5213,Win95.CIH、Spacefiller等,my_entity
e5214,甲肝疫苗,my_entity
e5215,葡萄球菌肠毒素F和致热性外毒素C,my_entity
e5216,作为抗病毒药物的一个合适靶标,my_entity
e5217,弯曲呈弧形或逗点状,my_entity
e5218,受体细胞,my_entity
e5219,高代谢症，甲状腺肿大,my_entity
e5220,“千岁白菜”等抗病性品种,my_entity
e5221,多种免疫细胞间的相互作用,my_entity
e5222,引起烈性肠道传染病霍乱,my_entity
e5223,继发性腹膜炎源于腹腔的脏器感染、坏死、穿孔、外伤等,my_entity
e5224,病变局部红、肿、热、痛,my_entity
e5225,细胞因子的协同杀伤作用,my_entity
e5226,突变,my_entity
e5227,操作环境应清洁、宽敞、定期消毒,my_entity
e5228,黄天精,my_entity
e5229,产水菌目,my_entity
e5230,可杀伤体内原有的寄生虫,my_entity
e5231,肺炎,my_entity
e5232,通过伊蚊叮咬传播,my_entity
e5233,喹诺酮类、β-内酰胺类、大环内酯类等,my_entity
e5234,多发性骨髓瘤,my_entity
e5235,Co-Metabolism,my_entity
e5236,免疫无反应性,my_entity
e5237,生物体某部分发育不正常,my_entity
e5238,药物分析,my_entity
e5239,人工自动免疫,my_entity
e5240,1.44(30℃),my_entity
e5241,酒精发酵,my_entity
e5242,血清免疫学检查,my_entity
e5243,砷酸产金菌,my_entity
e5244,犬科,my_entity
e5245,仍局限于大肠埃希氏菌,my_entity
e5246,蛋白胨,my_entity
e5247,适当补充肽营养等,my_entity
e5248,cefaclor,my_entity
e5249,T淋巴细胞,my_entity
e5250,I类 Ⅱ类 Ⅲ类,my_entity
e5251,强致幻,my_entity
e5252,淡黄色或黄色澄明的粘稠液体,my_entity
e5253,同担子菌亚纲,my_entity
e5254,94.94,my_entity
e5255,阴道炎症,my_entity
e5256,纳豆（健康食品）,my_entity
e5257,基因组文库,my_entity
e5258,每周六20:00,my_entity
e5259,RNA病毒、甲型动物流感病毒,my_entity
e5260,海鱼、动物肝、蛋黄及鱼肝油中相对较多,my_entity
e5261,母乳,my_entity
e5262,endotoxins,my_entity
e5263,皮肤科,my_entity
e5264,自然界的各种水体,my_entity
e5265,水稻,my_entity
e5266,Tschopp研究小组,my_entity
e5267,猪瘟病毒,my_entity
e5268,biogas,my_entity
e5269,精神萎靡、嗜睡或烦躁不安，谵妄，惊厥、咳嗽加重，畏光，面部水肿等,my_entity
e5270,指具有真正细胞核的细胞型微生物,my_entity
e5271,murein,my_entity
e5272,是古菌(Archaea)的一门,my_entity
e5273,肠源性紫绀,my_entity
e5274,passive,my_entity
e5275,yín,my_entity
e5276,感染性休克,my_entity
e5277,生物间的亲缘关系等,my_entity
e5278,猪流感,my_entity
e5279,化学治疗药物,my_entity
e5280,Opisthokont,my_entity
e5281,帮人们开发新药（被实验者）,my_entity
e5282,粘肽（mucopeptide）,my_entity
e5283,透明,my_entity
e5284,荸荠（荸荠属植物）,my_entity
e5285,Coenzyme,my_entity
e5286,李斯特氏菌属,my_entity
e5287,细菌域,my_entity
e5288,产后或流产、宫腔内手术感染，经期卫生不良等,my_entity
e5289,13%以下,my_entity
e5290,J.W.,my_entity
e5291,生物学、医学,my_entity
e5292,传染科，肝炎科,my_entity
e5293,Superficial,my_entity
e5294,闽南师范大学、厦门大学嘉庚学院等,my_entity
e5295,休眠体,my_entity
e5296,红曲属,my_entity
e5297,Unmanned,my_entity
e5298,唯一存在的亚卤酸,my_entity
e5299,22967-92-6,my_entity
e5300,horny,my_entity
e5301,食物关系,my_entity
e5302,质粒,my_entity
e5303,Himophilus,my_entity
e5304,细胞盘状,my_entity
e5305,病甲浑浊、增厚、表面凹凸不平、变脆易碎等,my_entity
e5306,肺炎链球菌,my_entity
e5307,被动免疫（p,my_entity
e5308,大多不侵入血液,my_entity
e5309,弱毒活疫苗或灭活疫苗,my_entity
e5310,生长发育条件,my_entity
e5311,Fungus,my_entity
e5312,20～40岁女性,my_entity
e5313,1922年10月22日,my_entity
e5314,Methylmercury,my_entity
e5315,有鞭毛的梨状原虫阴道滴虫侵入阴道而致,my_entity
e5316,Sever?acute?respiratory?syndrome，SARS,my_entity
e5317,Methanobacteriaceae,my_entity
e5318,难辨梭状芽胞杆菌迅速繁殖并产生毒素,my_entity
e5319,非特异性免疫和特异性免疫,my_entity
e5320,质粒编码蛋白质,my_entity
e5321,醋杆菌,my_entity
e5322,20克,my_entity
e5323,华法林,my_entity
e5324,小包脚菇属 Volvariella,my_entity
e5325,dengue,my_entity
e5326,朱利斯·理查德·佩特里,my_entity
e5327,恐怖,my_entity
e5328,冠状病毒感染,my_entity
e5329,Inactivation,my_entity
e5330,中国,my_entity
e5331,ㄕㄥ,my_entity
e5332,犰狳,my_entity
e5333,头孢类抗菌药,my_entity
e5334,通过一定方式到达新易感染者体内,my_entity
e5335,细胞壁组分，菌裂解后释出,my_entity
e5336,塑料薄膜,my_entity
e5337,谭卓,my_entity
e5338,主动发挥作用,my_entity
e5339,鸟氨酸,my_entity
e5340,高热，全身酸痛，软弱无力，结膜充血，腓肠肌压痛，表浅淋巴结肿大等,my_entity
e5341,特定营养保健功能,my_entity
e5342,exotoxin,my_entity
e5343,酿酒、制醋曲、生产各种酶制剂,my_entity
e5344,15℃,my_entity
e5345,环形双链DNA分子,my_entity
e5346,Calcium,my_entity
e5347,Radon,my_entity
e5348,有时以鞭毛运动,my_entity
e5349,棉皮,my_entity
e5350,防止霉菌滋生的一种添加剂,my_entity
e5351,丙型肝炎病毒感染,my_entity
e5352,乙肝恢复期,my_entity
e5353,微生物学（2017年高等教育出版社出版图书）,my_entity
e5354,传播途径,my_entity
e5355,超抗原,my_entity
e5356,细菌病毒感染，食物中毒，着凉等，肠道炎症等,my_entity
e5357,单正链RNA病毒,my_entity
e5358,B细胞免疫,my_entity
e5359,152.14,my_entity
e5360,细菌、霉菌、酵母,my_entity
e5361,肺结核、胸膜炎、胸部损伤等引起,my_entity
e5362,沙眼衣原体随和尿支原体污染,my_entity
e5363,蜜酒,my_entity
e5364,在变质的啤酒中尤多,my_entity
e5365,生物技术中最核心、最基础的技术,my_entity
e5366,有氧条件生存,my_entity
e5367,lung,my_entity
e5368,菌群失调。,my_entity
e5369,难溶于水,my_entity
e5370,LD50,my_entity
e5371,遗传标记,my_entity
e5372,Levofloxacin,my_entity
e5373,使机体的环境达到新的均衡,my_entity
e5374,希舒美,my_entity
e5375,李亚科,my_entity
e5376,学者,my_entity
e5377,粘细菌,my_entity
e5378,眼，脑，心，肝，淋巴结,my_entity
e5379,拉沙病毒,my_entity
e5380,藻类,my_entity
e5381,根管治疗,my_entity
e5382,郎格罕细胞,my_entity
e5383,人类和其他灵长类动物病毒性出血热,my_entity
e5384,65-85-0,my_entity
e5385,免疫血清,my_entity
e5386,洋蘑菇、二孢蘑菇,my_entity
e5387,溶菌酶,my_entity
e5388,桔梗目,my_entity
e5389,PM-A0006,my_entity
e5390,1.0～2.0μm×3.0～,my_entity
e5391,有抗原接受器,my_entity
e5392,感染、创伤,my_entity
e5393,82.0791,my_entity
e5394,特异性（细胞免疫概念）,my_entity
e5395,道家医学思想,my_entity
e5396,通过污染手、食品、水源或生活接触，或苍蝇、蟑螂等间接方式传播,my_entity
e5397,功能性低聚糖,my_entity
e5398,电子传递链,my_entity
e5399,东京理科大学、东京大学,my_entity
e5400,黄热病,my_entity
e5401,Roxithromycin,my_entity
e5402,有可能产生过敏反应,my_entity
e5403,肌肉,my_entity
e5404,太岁,my_entity
e5405,74-83-9,my_entity
e5406,甲烷细菌,my_entity
e5407,hypersplenism,my_entity
e5408,自然疫源性疾病食源性疾病,my_entity
e5409,94.11,my_entity
e5410,293,my_entity
e5411,neu－raminidase,my_entity
e5412,三糖,my_entity
e5413,蜱传脑炎、俄国春夏季脑炎、东方蜱传脑炎,my_entity
e5414,青壮年,my_entity
e5415,消化道,my_entity
e5416,中共党员,my_entity
e5417,8月龄以上健康儿童、非流行地区的健康人群,my_entity
e5418,球蚜总科和蚜总科,my_entity
e5419,筛选、培养、驯化和选育,my_entity
e5420,F．d′Herelle和F．W．Twort,my_entity
e5421,大肠杆菌（,my_entity
e5422,抗生素发酵微生物,my_entity
e5423,华西医科大学,my_entity
e5424,静止期杀菌药,my_entity
e5425,alcohol burner,my_entity
e5426,潜伏期,my_entity
e5427,结瘤类和非结瘤类,my_entity
e5428,节肢动物（白蛉）的消化道内,my_entity
e5429,无乳链球菌,my_entity
e5430,通气培养、振荡培养,my_entity
e5431,片剂，注射液,my_entity
e5432,anti,my_entity
e5433,热带，亚热带,my_entity
e5434,2，4-己二烯酸钾,my_entity
e5435,贫血、骨痛、肾功能不全、感染、出血、神经症状,my_entity
e5436,机体第一次接触抗原,my_entity
e5437,儿童、老年人,my_entity
e5438,国家突发公共卫生事件应急预案,my_entity
e5439,儿童等,my_entity
e5440,尿道炎,my_entity
e5441,小麦、玉米、柏、雪松、红豆杉,my_entity
e5442,乳杆菌目(Lactobacillales),my_entity
e5443,呈世界性分布，多见于热带和亚热带地区，寒冷地区也有病例报道,my_entity
e5444,突发公共卫生事件与传染病疫情监测信息报告管理办法,my_entity
e5445,慢性呼吸道传染病,my_entity
e5446,金红星,my_entity
e5447,抗菌谱较广、性质稳定,my_entity
e5448,接合子梗,my_entity
e5449,Magnesium,my_entity
e5450,耐药菌,my_entity
e5451,Tetracycline,my_entity
e5452,胸腺肽,my_entity
e5453,地龙（钜蚓科动物）,my_entity
e5454,POLY-L-GLUTAMIC,my_entity
e5455,先天性因素或机体免疫功能低下或微量元素和维生素缺乏,my_entity
e5456,弯曲杆菌,my_entity
e5457,深海火山口，温泉，盐碱湖,my_entity
e5458,因胆道阻塞，胆汁淤积而引起,my_entity
e5459,无隔担子菌亚纲,my_entity
e5460,1854年3月14日,my_entity
e5461,牛乳腺炎、罗非鱼链球菌病、败血症、脑膜炎等,my_entity
e5462,医疗、预防,my_entity
e5463,李长恒,my_entity
e5464,160000或320000,my_entity
e5465,2016年12月10日,my_entity
e5466,无色至淡黄色清澈液体,my_entity
e5467,不完全吞噬,my_entity
e5468,虻科,my_entity
e5469,葡萄籽,my_entity
e5470,通过转基因技术直接得到或经过加工得到的可食用的产物,my_entity
e5471,incomplete,my_entity
e5472,先天性风疹综合征,my_entity
e5473,插入序列,my_entity
e5474,山羊痘病毒,my_entity
e5475,黄牛、水牛、猪、骆驼、羊、鹿等,my_entity
e5476,医学文献记载接近2万种,my_entity
e5477,China,my_entity
e5478,瘙痒，白带增多，刺激感及性交痛,my_entity
e5479,Cerebral,my_entity
e5480,负离子自然疗法,my_entity
e5481,非特异性的感染,my_entity
e5482,Immunomodulation,my_entity
e5483,0.5×1.3～1.6μm,my_entity
e5484,154-21-2,my_entity
e5485,丁酸,my_entity
e5486,弱毒疫苗,my_entity
e5487,风疹、麻疹、麻风、结核病,my_entity
e5488,多功能的生长因子,my_entity
e5489,哈夫尼菌属,my_entity
e5490,Ciprofloxacin,my_entity
e5491,Meyer,my_entity
e5492,肝内梗阻性黄疸右胁胀痛，肝脏肿大，稍感乏力，口咽干燥，小便深黄，大便色浅或灰白等,my_entity
e5493,海水或淡水中,my_entity
e5494,Flavivirus,my_entity
e5495,1641,my_entity
e5496,糖醛酸,my_entity
e5497,是妇科常见疾病,my_entity
e5498,丝虫病、腹腔结核、肿瘤、胸腹部创伤或手术等引起,my_entity
e5499,是炭疽热病菌的三种毒素之一,my_entity
e5500,抗原抗体,my_entity
e5501,流行性乙型脑炎,my_entity
e5502,大小兴安岭、长白山、完达山,my_entity
e5503,Apparent,my_entity
e5504,mycoplasma,my_entity
e5505,蒜,my_entity
e5506,起效相对缓慢，药效成分难以定量,my_entity
e5507,79-01-6,my_entity
e5508,262页,my_entity
e5509,绿弯菌门,my_entity
e5510,Taenia,my_entity
e5511,过气化和微生物催化脱氢方法制氢,my_entity
e5512,03:27,my_entity
e5513,大张正己,my_entity
e5514,vaginitis,my_entity
e5515,biotoxin,my_entity
e5516,无遗传性,my_entity
e5517,541.3,my_entity
e5518,1.289g/cm3,my_entity
e5519,2月4日，世界癌症日,my_entity
e5520,卫生条件、生活习惯、健康意识、经济水平和家庭聚集性等,my_entity
e5521,Plectomycetes,my_entity
e5522,巨噬细胞（血液细胞）,my_entity
e5523,Ceftriaxone,my_entity
e5524,营养液,my_entity
e5525,252个壳粒呈廿面体排列构成,my_entity
e5526,菌类植物,my_entity
e5527,自身免疫性甲状腺炎，桥本甲状腺炎,my_entity
e5528,伞菌纲,my_entity
e5529,Nine,my_entity
e5530,LT-α和LT-β,my_entity
e5531,甲型、乙型、丙型、丁型和戊型,my_entity
e5532,防疫站,my_entity
e5533,cephalosporins,my_entity
e5534,心包炎,my_entity
e5535,干燥粉末、凡士林、油脂,my_entity
e5536,Biochemical,my_entity
e5537,内脏器官移植,my_entity
e5538,生物制品 疫苗、菌苗,my_entity
e5539,52-67-5,my_entity
e5540,亚洲、非洲、美洲的淡水和湖泊中,my_entity
e5541,9-hexadecenoic,my_entity
e5542,用于食药用菌生物分类,my_entity
e5543,9.0%,my_entity
e5544,细菌性肝脓肿,my_entity
e5545,331024,my_entity
e5546,防虫蚊药,my_entity
e5547,α-变形菌,my_entity
e5548,航拍、测绘等,my_entity
e5549,肉瘤病毒,my_entity
e5550,0.8%,my_entity
e5551,2025年1月2日,my_entity
e5552,ultrahyperpyrexia,my_entity
e5553,生物界RNA合成的主要方式,my_entity
e5554,主要致病菌为乙型溶血性链球菌,my_entity
e5555,onychomycosis,my_entity
e5556,Cytomegalovirus,my_entity
e5557,葱属,my_entity
e5558,肉瘤,my_entity
e5559,卫星RNA,my_entity
e5560,肺炎链球菌、金黄色葡萄球菌、溶血性链球菌等感染,my_entity
e5561,Medium,my_entity
e5562,全球广泛分布,my_entity
e5563,Zea,my_entity
e5564,发烧,my_entity
e5565,氢氯酸,my_entity
e5566,aplastic,my_entity
e5567,在母亲妊娠期胎盘保护胎儿的抗体,my_entity
e5568,288-47-1,my_entity
e5569,与生活环境、幽门螺杆菌感染、癌前病变、遗传和基因有关,my_entity
e5570,输卵管,my_entity
e5571,nitrite,my_entity
e5572,进入细胞内部,my_entity
e5573,性质,my_entity
e5574,飞沫的吸入是主要传播途径,my_entity
e5575,植物寄生,my_entity
e5576,通常仅指硫氧化菌,my_entity
e5577,剑突下持续性疼痛，可被制酸剂或进食缓解,my_entity
e5578,发热、咽痛、咽峡部黏膜小疱疹和浅表溃疡,my_entity
e5579,C19H17N9O5S2,my_entity
e5580,ecological,my_entity
e5581,Interleukin-2;IL-2,my_entity
e5582,羊亚科 Caprinae,my_entity
e5583,acutenasalsinusitis,my_entity
e5584,琼脂糖凝胶电泳,my_entity
e5585,鲜,my_entity
e5586,1.恶心、呕吐、腹泻,my_entity
e5587,Bt,my_entity
e5588,寨卡病毒感染引起,my_entity
e5589,部分品种有毒，可致命。,my_entity
e5590,Core,my_entity
e5591,胸痛，咳嗽，呼吸困难等,my_entity
e5592,头孢菌素类抗生素过敏者,my_entity
e5593,白色浑浊悬液，含防腐剂,my_entity
e5594,慢性肾盂肾炎,my_entity
e5595,肾亏,my_entity
e5596,欧文氏菌属,my_entity
e5597,Picornaviridae,my_entity
e5598,疫苗、抗血清和免疫制剂,my_entity
e5599,2003,my_entity
e5600,鞭毛菌亚门、接合菌亚门,my_entity
e5601,玉米（禾本目禾本科植物）,my_entity
e5602,血液,my_entity
e5603,古装宫廷剧《延禧攻略》,my_entity
e5604,疥疮,my_entity
e5605,Q热,my_entity
e5606,生物制药,my_entity
e5607,骨髓多能造血干细胞发育不全，常染色体或伴性染色体隐性遗传等,my_entity
e5608,所进食物或水被细菌或其毒素污染而致,my_entity
e5609,普通念珠藻,my_entity
e5610,高压蒸汽灭菌,my_entity
e5611,artificial,my_entity
e5612,耗子、臭鼠、田鼠、家鼠、米耗子、坎精、老虫,my_entity
e5613,原始花被亚纲,my_entity
e5614,满族,my_entity
e5615,倦怠，发热，腹胀，腹痛，畏寒、高热骤然，腹部包块,my_entity
e5616,基本骨架,my_entity
e5617,尚未被培养,my_entity
e5618,一升水样中能检出的大肠菌群数,my_entity
e5619,没有达到正常,my_entity
e5620,使药物的治疗作用就明显下降,my_entity
e5621,38-434,my_entity
e5622,2020年新型冠状病毒疫情,my_entity
e5623,线虫（动物界中最大的门之一）,my_entity
e5624,由B细胞介导的免疫应答,my_entity
e5625,concatemer,my_entity
e5626,感受味道,my_entity
e5627,生活在水中，没有角质,my_entity
e5628,肺结核,my_entity
e5629,广谱抗生素,my_entity
e5630,猴头菌、猴头蘑、刺猬菌、猬菌、猴菇,my_entity
e5631,人乳头状瘤病毒,my_entity
e5632,急性输卵管炎,my_entity
e5633,275.7453,my_entity
e5634,丸状颗粒,my_entity
e5635,第三种生物形式,my_entity
e5636,白黄侧耳,my_entity
e5637,百态文化,my_entity
e5638,丝虫病,my_entity
e5639,国药准字Z10920053,my_entity
e5640,位点特异性重组,my_entity
e5641,小儿麻痹糖丸,my_entity
e5642,刺突,my_entity
e5643,用于调节植物生长发育,my_entity
e5644,无色液体，有腐臭的酸味,my_entity
e5645,抗菌谱广，对厌氧菌有高效,my_entity
e5646,tastebud,my_entity
e5647,抗酸杆菌,my_entity
e5648,thymoma,my_entity
e5649,细菌能,my_entity
e5650,接触,my_entity
e5651,Ganoderma,my_entity
e5652,大肠杆菌、枯草杆菌,my_entity
e5653,trachea,my_entity
e5654,膝盖滑膜液,my_entity
e5655,基因武器,my_entity
e5656,避免辛辣烟酒及使用油性化妆品,my_entity
e5657,在胆汁淤积的基础上继发细菌（大肠杆菌最多）感染,my_entity
e5658,arthritis,my_entity
e5659,游动孢子,my_entity
e5660,寄生组织中建成共生的固氮细菌,my_entity
e5661,芽孢杆菌纲,my_entity
e5662,Bazin病、硬结性皮肤结核,my_entity
e5663,获取或破坏相关信息,my_entity
e5664,马蹄、水栗、芍、凫茈、乌芋、菩荠、地栗、钱葱、土栗、刺龟儿,my_entity
e5665,绒泡黏菌属、网柱细胞黏菌属等,my_entity
e5666,控制和消灭传染病、药物研发,my_entity
e5667,系接触传染,my_entity
e5668,丝状病毒,my_entity
e5669,单纯疱疹病毒属,my_entity
e5670,疣,my_entity
e5671,水生环境、潮湿土壤和活性污泥中,my_entity
e5672,Monilia,my_entity
e5673,约150微米,my_entity
e5674,Rhizomorph,my_entity
e5675,免疫预防,my_entity
e5676,：,my_entity
e5677,一种呈球形或近似球形的细菌,my_entity
e5678,dermatosis,my_entity
e5679,one-celled,my_entity
e5680,地衣芽孢杆菌,my_entity
e5681,有腐蚀性,my_entity
e5682,fungus,my_entity
e5683,serological,my_entity
e5684,麻木性皮损、神经粗大，严重者甚至肢端残废,my_entity
e5685,口腔鹅口疮，肠炎,my_entity
e5686,顺丁烯二酸麦角新碱,my_entity
e5687,Bifidobacterium,my_entity
e5688,宿主基因组,my_entity
e5689,毛霉目,my_entity
e5690,滴虫病,my_entity
e5691,恙螨幼虫为传播媒介,my_entity
e5692,协助临床诊断,my_entity
e5693,发热，上呼吸道黏膜发炎，颌下淋巴结肿胀化脓,my_entity
e5694,本病病因多为继发性、常为结核、组织胞质菌病、放线菌、梅毒、外伤后纵隔出血以及药物中毒等因素引起,my_entity
e5695,Pteridophyta,my_entity
e5696,Methanococcus,my_entity
e5697,乙型肝炎病毒大球形颗粒,my_entity
e5698,硫酸铝(3:2);明矾,my_entity
e5699,主要防治鳞翅目害虫幼虫。,my_entity
e5700,抑制氧化反应,my_entity
e5701,抗原决定基,my_entity
e5702,ALT；GPT,my_entity
e5703,Probiotics,my_entity
e5704,麻疹腮腺炎风疹联合减毒活疫苗,my_entity
e5705,Lower,my_entity
e5706,chlorous,my_entity
e5707,gag、pol、env,my_entity
e5708,铜酶,my_entity
e5709,维持上皮组织的完整性及连续性,my_entity
e5710,Fumaric,my_entity
e5711,proto-oncogene,my_entity
e5712,4条多肽链的对称结构，2长，2短,my_entity
e5713,194个（2015年）,my_entity
e5714,水痘,my_entity
e5715,皮丘疹，发热，呼吸道症,my_entity
e5716,发酵作用,my_entity
e5717,盐酸,my_entity
e5718,Aluminum,my_entity
e5719,惊悚、剧情、科幻,my_entity
e5720,云南松等针叶林和混交林地带,my_entity
e5721,部分可以侵犯人体，引起感染,my_entity
e5722,2019年8月30日,my_entity
e5723,1938年7月7日,my_entity
e5724,抗原漂移,my_entity
e5725,Metarhizium,my_entity
e5726,蛋白锌、生蚝、核桃,my_entity
e5727,嗜热菌,my_entity
e5728,是一类基本结构都含有二呋喃环和香豆素（氧杂萘邻酮）的化合物,my_entity
e5729,脂肪肝,my_entity
e5730,潜伏梅毒,my_entity
e5731,腹菌纲,my_entity
e5732,1810年,my_entity
e5733,破伤风杆菌,my_entity
e5734,昏迷、抽搐、瘫痪、感觉异常等,my_entity
e5735,开启了分子生物学时代,my_entity
e5736,热变形菌纲(Thermoprotei),my_entity
e5737,白喉类毒素,my_entity
e5738,病毒癌基因,my_entity
e5739,百日咳杆菌引起,my_entity
e5740,囊虫病,my_entity
e5741,灵芝草,my_entity
e5742,グルコサミン,my_entity
e5743,烟草脆裂病毒,my_entity
e5744,有病或者有病毒（医学角度）,my_entity
e5745,防潮、避光、阴凉处保存,my_entity
e5746,对各种感染的易感性增加、恶性肿瘤、伴发自身免疫病、多系统受累和症状的多变性、遗传倾向,my_entity
e5747,河北省束鹿县,my_entity
e5748,过硫酸铵分级沉淀,my_entity
e5749,circadian,my_entity
e5750,花生、瓜子、谷类、水稻，薯类等,my_entity
e5751,猪痢疾,my_entity
e5752,小儿麻痹症活疫苗,my_entity
e5753,12,my_entity
e5754,病原体为布尼亚病毒科，内罗病毒属,my_entity
e5755,侧耳属,my_entity
e5756,pH7.0～7.5,my_entity
e5757,CH3CH2CH2COOH,my_entity
e5758,培养基,my_entity
e5759,136.09,my_entity
e5760,立枯病,my_entity
e5761,扁虱、狗豆子,my_entity
e5762,144.12,my_entity
e5763,咳嗽，鼻堵塞，高热,my_entity
e5764,transaminase,my_entity
e5765,组织屏障、固有免疫细胞等,my_entity
e5766,667.66,my_entity
e5767,prophage,my_entity
e5768,虾黄素、虾黄质等,my_entity
e5769,yíng,my_entity
e5770,传染病学,my_entity
e5771,（Co-Immunoprecipitation）,my_entity
e5772,科鲁巴尔河,my_entity
e5773,普通免疫球蛋白,my_entity
e5774,细胞免疫和体液免疫,my_entity
e5775,可用于抗体的半定量检测,my_entity
e5776,首个突破“反怪兽墙”的开菊兽,my_entity
e5777,不同类群宿主中存活和复制,my_entity
e5778,麻疹病毒减毒株接种鸡胚细胞经培养收获病毒液后冻干制成,my_entity
e5779,芽胞杆菌目,my_entity
e5780,略呈球状,my_entity
e5781,成人男性,my_entity
e5782,206-759-6,my_entity
e5783,Hans,my_entity
e5784,鸡，水，调料，盐,my_entity
e5785,灭活霍乱弧菌菌体5.0×1010,my_entity
e5786,人感染疥螨所致。,my_entity
e5787,鬼笔科,my_entity
e5788,洁净空气,my_entity
e5789,免疫效果,my_entity
e5790,约30属5000余种,my_entity
e5791,分子遗传学,my_entity
e5792,子囊和侧丝,my_entity
e5793,儿童和青壮年,my_entity
e5794,基本传染数,my_entity
e5795,花蕈、香信、椎茸、冬菰、厚菇、花菇,my_entity
e5796,疱疹性咽峡炎,my_entity
e5797,性知识,my_entity
e5798,感染或肿瘤疾病等引起,my_entity
e5799,碱性蛋白胨水,my_entity
e5800,均小于1．5μm,my_entity
e5801,Filoviridae,my_entity
e5802,Nitrospirae,my_entity
