:START_ID,:END_ID,:TYPE
e6031,e3850,外文名
e6031,e6496,意义
e6031,e9943,特点
e9213,e9213,中文名
e9213,e5104,代表人物
e9213,e7310,外文名
e9213,e5376,性质
e9213,e4847,汉语拼音
e11042,e11042,中文名
e11042,e9566,其他
e11042,e3319,外文名
e11042,e10474,定义
e11042,e6138,目的
e11042,e7207,补充
e2641,e2641,中文名
e2641,e7551,修业年限
e2641,e6616,授予学位
e2641,e2328,相近专业
e2976,e11682,中文名
e2976,e7181,修业年限
e2976,e708,兴起时间
e2976,e3365,外文名
e2976,e1037,学位
e2976,e9611,应用拓展
e2976,e5666,社会应用
e2976,e9347,类别包含
e4094,e5947,中文名
e4094,e10498,分类
e4094,e3477,外文名
e4094,e385,定义
e6438,e6438,中文学名
e6438,e1533,分布区域
e6438,e3175,拉丁学名
e6438,e7885,界
e4832,e4832,中文名
e4832,e10234,外文名
e4832,e7644,意义
e4832,e5090,采用技术
e2272,e150,中文名
e2272,e8403,外文名
e2272,e5978,应用领域
e2272,e9552,开设院校
e9241,e9241,中文名
e9241,e10045,别称
e9241,e5515,外文名
e9241,e11973,定义
e11470,e11470,中文名
e11470,e2993,原因
e11470,e3175,外文名
e11470,e10993,检测方法
e11470,e8706,特点
e11470,e3348,表现
e8441,e8441,中文名
e8441,e4426,外文名
e8441,e1843,应用学科
e8441,e9070,性质
e8441,e7305,种类
e8441,e2288,适用领域范围
e456,e456,中文名
e456,e2724,原理
e456,e535,方法分类
e456,e6072,用途
e5201,e5201,中文名
e5201,e5247,作用
e5201,e2221,分类
e5201,e2081,外文名
e5201,e11667,简称
e10412,e10412,中文名
e10412,e8597,替代
e10412,e4948,泛指
e11017,e11017,中文名
e11017,e10476,传播方式
e11017,e1329,包括
e11017,e4426,外文名
e11017,e144,定义
e11017,e10296,应用
e11017,e10092,特性
e11017,e5968,生存条件
e1615,e1615,中文名
e1615,e3632,分支学科
e1615,e9987,含义
e1615,e1381,应用领域
e1615,e1033,简称
e3406,e3406,中文名
e3406,e2101,属于
e3406,e5962,目的
e3406,e9282,通过
e1454,e1454,中文名
e1454,e11666,儿茶酚胺类
e1454,e8830,吲哚胺类
e1454,e2260,外文名
e1029,e1029,中文名
e1029,e7771,利用
e1029,e3931,含义
e1029,e3736,运用
e6243,e6243,中文名
e6243,e4426,外文名
e6243,e11773,概念
e6243,e10811,简称
e6243,e2165,质量指标
e10039,e10039,中文名
e10039,e4468,外文名
e10039,e1843,学科
e10039,e2288,应用领域
e10039,e1577,成分
e10039,e1553,特点
e6885,e6885,中文名
e6885,e3175,外文名
e6885,e1772,学科
e6885,e1778,属性
e6885,e7268,性质
e6885,e6675,领域
e8113,e8113,中文名
e8113,e6770,原理
e8113,e11641,常见
e8113,e7977,来源
e606,e606,中文名
e606,e4426,外文名
e3581,e8319,用途分类
e3581,e3581,药品名称
e3581,e10268,药品类型
e1335,e8672,主要适用症
e1335,e9582,别名
e1335,e9354,剂型
e1335,e6502,外文名称
e1335,e62,是否处方药
e1335,e3449,是否纳入医保
e1335,e1335,药品名称
e1335,e9957,运动员慎用
e1809,e1809,中文名
e1809,e6540,外文名
e1809,e718,性质
e1809,e3170,方式
e1809,e11818,条件
e7671,e7671,中文名
e7671,e6540,外文名
e7671,e259,实质
e7671,e1922,表示
e7303,e11010,专业方向
e7303,e4877,中文名
e7303,e4429,任职院校
e7303,e10542,出生日期
e7303,e5330,国籍
e7303,e2265,学位/学历
e7303,e8894,毕业院校
e7303,e6249,职业
e7303,e7657,职务
e1924,e1312,传播途径
e1924,e11073,传染性
e1924,e8585,多发群体
e1924,e11368,就诊科室
e1924,e10579,常见病因
e1924,e3351,常见症状
e1924,e3897,英文名称
e10820,e10681,传播途径
e10820,e5278,别称
e10820,e8104,多发群体
e10820,e11642,常见症状
e10820,e6350,英文别名
e10820,e2868,英文名称
e5175,e5889,传播途径
e5175,e9773,传染性
e5175,e100,常见病因
e5175,e8957,常见症状
e5175,e9907,英文名称
e8390,e8390,中文名
e8390,e9834,发现日期
e8390,e5943,外文名
e8390,e5259,类型
e9703,e9703,中文名
e9703,e4532,亚型
e9703,e6998,传播途径
e9703,e3610,外文名
e9703,e587,属性
e9703,e8797,感染表现
e9703,e6862,种类
e1725,e7968,传播途径
e1725,e11073,传染性
e1725,e698,又称
e1725,e2570,多发群体
e1725,e1116,就诊科室
e1725,e11226,常见病因
e1725,e5128,常见症状
e1725,e11564,英文名称
e11226,e11226,中文名
e11226,e7992,外文名
e11226,e6523,形状
e11226,e9504,特点
e11226,e8819,直径
e11226,e904,衣壳
e8343,e5299,CAS登录号
e8343,e8343,中文名
e8343,e1483,分子量
e8343,e3032,化学式
e8343,e306,危险性描述
e8343,e9237,应用
e8343,e6505,水溶性
e8343,e5314,英文名
e1970,e6564,CAS登录号
e1970,e8862,EINECS登录号
e1970,e1970,中文名
e1970,e2525,分子量
e1970,e10300,别称
e1970,e6306,化学式
e1970,e1484,外观
e1970,e8232,密度
e1970,e344,水溶性
e1970,e7665,英文名
e11807,e4502,外文名称
e11807,e4206,性状
e11807,e6119,用法用量
e11807,e11807,药品名称
e7045,e7045,中文学名
e7045,e11900,发现时间
e7045,e11958,形状
e7045,e3224,拉丁学名
e482,e1350,中文名
e482,e3864,模式种
e482,e9394,直径
e482,e2635,适宜生长温度
e3094,e3094,中文学名
e3094,e5317,拉丁学名
e3094,e10886,界
e11270,e11270,中文学名
e11270,e5696,拉丁学名
e11270,e10886,界
e11270,e10897,种
e5406,e5406,中文名
e5406,e7625,外文名
e5406,e1860,已知种类数量
e5406,e8422,概念类型
e5406,e8906,特点
e5406,e205,细菌类型
e6618,e6618,中文学名
e6618,e9338,分布区域
e6618,e1778,学科
e6618,e6149,应用领域
e6618,e309,界
e6618,e8288,纲
e6751,e8112,CAS登录号
e6751,e6751,中文名
e6751,e8386,分子量
e6751,e447,别称
e6751,e1718,化学式
e6751,e471,简称
e6751,e6352,组成
e6751,e4240,英文名
e4214,e9725,传染性
e4214,e11132,就诊科室
e4214,e11906,常见发病部位
e4214,e9804,常见症状
e4214,e9482,英文名称
e8477,e2841,Tg值
e8477,e1840,Tg测定
e8477,e8477,中文名
e8477,e3292,分泌因素
e8477,e9421,功能异常
e8477,e11401,外文名
e11800,e3612,别称
e11800,e5263,就诊科室
e11800,e10326,常见病因
e11800,e5305,常见症状
e11800,e5555,英文别名
e11800,e10172,英文名称
e8275,e2556,中文别名
e8275,e11508,英文别名
e8275,e575,英文名称
e8275,e2335,药品类型
e8275,e8275,药物名称
e5214,e5214,中文名
e5214,e4755,分类
e5214,e8751,地位
e5214,e3537,接种对象
e5214,e9755,目的
e5214,e5956,预防疾病
e4399,e4399,中文名
e4399,e6488,全称
e4399,e6749,外文名
e4399,e7942,英文缩写
e7012,e7012,中文名
e7012,e1401,形成
e7012,e10608,种类
e7012,e11143,简介
e3762,e2155,多发群体
e3762,e608,就诊科室
e3762,e4410,常见病因
e3762,e3037,英文名称
e334,e12008,上一级
e334,e2379,下一级
e334,e10071,中文名
e334,e8964,外文名
e7856,e7856,中文名
e7856,e9960,外文名
e7856,e3934,引申含义
e7856,e4083,形成时期
e7856,e11276,拼音
e7856,e5237,概念
e2498,e1668,中文学名
e2498,e2860,亚纲
e2498,e1668,属
e2498,e3828,拉丁学名
e2498,e9762,界
e2498,e9068,目
e2498,e6948,科
e2498,e9617,纲
e2498,e11812,门
e6777,e1119,传播途径
e6777,e11073,传染性
e6777,e547,就诊科室
e6777,e8244,常见病因
e6777,e2327,常见症状
e6777,e6702,英文名称
e5099,e5099,中文名
e5099,e9420,外文名
e5099,e7287,属于
e5099,e4374,属性
e11301,e11301,中文名
e11301,e7146,出处
e11301,e9471,类别
e5670,e5029,传染性
e5670,e9747,多发群体
e5670,e5263,就诊科室
e5670,e8487,常见病因
e5670,e2589,常见症状
e5670,e6817,英文名称
e8269,e8269,中文名
e8269,e1636,外文名
e8269,e3892,定义
e8269,e4569,环境
e7366,e5781,多发群体
e7366,e5263,就诊科室
e7366,e10477,常见病因
e7366,e3562,常见症状
e7366,e3006,英文名称
e5604,e2159,传播途径
e5604,e11073,传染性
e5604,e5263,就诊科室
e5604,e11964,常见发病部位
e5604,e5786,常见病因
e5604,e10645,常见症状
e5604,e7412,英文名称
e8912,e8912,中文名
e8912,e2765,产生
e8912,e10523,借助
e8912,e8318,别称
e8912,e1826,外文名
e8912,e11395,释义
e3669,e3669,中文名
e3669,e8341,目的
e3669,e3377,背景
e3669,e7319,起源
e2749,e2749,中医病名
e2749,e4026,别称
e2749,e115,是否传染
e2749,e11111,病原
e2749,e11786,英文名
e2749,e1248,诱因
e7424,e7424,中文名
e1389,e5263,就诊科室
e1389,e75,常见病因
e1389,e906,常见症状
e1389,e6086,英文名称
e5796,e1928,传播途径
e5796,e11073,传染性
e5796,e8310,多发群体
e5796,e8831,就诊科室
e5796,e9797,常见病因
e5796,e5578,常见症状
e5796,e10048,英文名称
e38,e38,中文名
e38,e8452,侵害部位
e38,e11448,外文名
e38,e9447,归属
e38,e6082,种类
e60,e60,中文名
e60,e2071,分类
e60,e4527,病因
e60,e1527,缩写
e8994,e3607,中文名
e8994,e11989,发现时间
e8994,e9882,发现者
e8994,e8255,外文名
e8994,e3779,种类
e8994,e1739,解释
e9469,e9469,中文学名
e9469,e10786,人体
e9469,e8038,分布
e9469,e9015,别称
e9469,e5721,特点
e9469,e309,界
e9469,e6149,领域
e7758,e7758,中文名
e7758,e1802,别称
e7758,e2744,含义
e7758,e77,外文名
e3303,e3303,中文学名
e3303,e11175,别称
e3303,e2343,拉丁学名
e3303,e10886,界
e1673,e1673,中文名
e1673,e10155,名词属性
e1673,e2549,外文名
e11942,e9469,中文学名
e11942,e4999,亚门
e11942,e11942,别称
e11942,e7072,拉丁学名
e11942,e10886,界
e11942,e2449,繁殖条件
e11942,e10860,门
e11058,e8734,中文名
e11058,e2720,外文名
e10935,e10935,中文名
e10935,e11859,外文名
e10935,e1582,昵称
e7809,e1696,不良反应
e7809,e6617,主要用药禁忌
e7809,e10919,主要适用症
e7809,e9852,别名
e7809,e312,剂型
e7809,e4252,外文名称
e7809,e62,是否处方药
e7809,e6999,用法用量
e7809,e7809,药品名称
e7093,e7093,中文名
e7093,e6507,特点
e7093,e6056,类型
e7093,e3584,领域
e7559,e7559,中文名
e7559,e11112,历史一
e7559,e6824,历史二
e7559,e22,外文名
e4769,e9725,传染性
e4769,e438,就诊科室
e4769,e4800,常见病因
e4769,e3342,英文名称
e10117,e3987,传播途径
e10117,e11073,传染性
e10117,e547,就诊科室
e10117,e1062,常见病因
e10117,e9828,常见症状
e10117,e2720,英文名称
e8668,e11073,传染性
e8668,e5292,就诊科室
e8668,e4347,常见发病部位
e8668,e1331,常见病因
e8668,e3043,常见症状
e8668,e11924,英文名称
e9292,e11073,传播途径
e9292,e806,多发群体
e9292,e7699,就诊科室
e9292,e3830,常见发病部位
e9292,e6353,常见病因
e9292,e5032,常见症状
e10003,e11769,传播途径
e10003,e3263,发病部位
e10003,e3041,就诊科室
e10003,e3826,是否传染
e10003,e2378,能否治愈
e10003,e11517,英文名
e8973,e10074,别称
e8973,e4943,就诊科室
e8973,e11606,常见病因
e8973,e6536,常见症状
e8973,e6379,英文名称
e6383,e6831,传播途径
e6383,e11073,传染性
e6383,e11875,就诊科室
e6383,e4369,英文名称
e10875,e8472,不良反应
e10875,e10875,中文名
e10875,e1276,作用
e10875,e10618,分子式
e10875,e6946,分子量
e10875,e6225,外文名
e10875,e459,小儿用量
e10875,e11022,成人用量
e10875,e2180,用法
e10875,e11965,规格
e10875,e5013,适应症
e10875,e6940,通用名
e1902,e1902,中文名
e1902,e11874,原因
e1902,e5575,性质
e1902,e7860,领域
e5738,e5738,中文名
e5738,e10904,位置
e5738,e11924,外文名
e5738,e10282,类型
e71,e71,中文名
e71,e9508,别名
e71,e3107,外文名
e71,e11923,特点
e2533,e2533,中文名
e2533,e11372,代表
e2533,e2934,外层
e2533,e2720,外文名
e2533,e11887,模式种数
e2533,e1947,病毒中心
e2533,e10586,种类
e2666,e2666,中文名
e2666,e1618,作为
e2666,e9949,外文名
e2666,e11189,属于
e2666,e11082,常使用于
e10385,e1582,中文名
e10385,e561,主攻区域
e10385,e5776,主要成就
e10385,e5551,入侵时间
e10385,e5060,出处
e10385,e6633,外文名
e10385,e4959,弱点
e10385,e9840,级别
e10385,e581,重量
e10385,e9232,高度
e352,e10949,中文名
e352,e7043,外文名
e352,e6264,始于时间
e352,e2748,类别
e3501,e1582,中文名
e3501,e706,出品时间
e3501,e9809,地区
e3501,e46,外文名
e3501,e5513,导演
e3501,e5753,集数
e6091,e1582,中文名称
e6091,e5637,发行公司
e6091,e5722,发行时间
e6091,e1501,填词
e6091,e1582,所属专辑
e6091,e10697,歌曲原唱
e6091,e5512,歌曲时长
e6091,e4919,歌曲语言
e6091,e11655,编曲
e6091,e8338,谱曲
e6091,e11699,音乐风格
e6450,e10274,中文名
e6450,e9203,因素
e6450,e3416,外界因素
e6450,e5008,概述
e11351,e11351,中文名
e11351,e8032,传播途径
e11351,e825,分类
e11351,e7072,外文名
e11351,e8809,细菌体积
e9055,e3080,别称
e9055,e4174,多发群体
e9055,e9260,就诊科室
e9055,e7849,常见发病部位
e9055,e8840,常见病因
e9055,e6189,常见症状
e7987,e7987,中文学名
e7987,e9598,属性
e7987,e3911,形状
e7987,e3817,英文
e1071,e1071,中文名
e1071,e9016,别名
e1071,e4937,发明时间
e1071,e8457,类别归属
e1071,e4997,结构
e1071,e8679,释义
e957,e957,中医学名
e957,e6726,主要病因
e957,e9725,传染性
e957,e3415,其他名称
e957,e7281,多发群体
e957,e8558,疾病分类
e957,e11157,相关西医疾病
e11068,e11068,中文学名
e11068,e8364,亚目
e11068,e7272,亚纲
e11068,e8972,属
e11068,e4786,拉丁学名
e11068,e10886,界
e11068,e2952,目
e11068,e10413,科
e11068,e2964,纲
e11068,e2861,门
e1862,e10226,传播途径
e1862,e11073,传染性
e1862,e7609,别称
e1862,e11711,多发群体
e1862,e5263,就诊科室
e1862,e5839,常见病因
e1862,e5269,常见症状
e1862,e10462,英文名称
e1923,e1923,中文名
e1923,e2534,原因
e1923,e1415,病症
e1923,e7576,颜色
e10037,e2689,伤亡情况
e10037,e11141,别名
e10037,e7421,危害
e10037,e9893,名称
e10037,e11596,成因
e10037,e4642,时间
e10037,e1269,结果
e3447,e2612,别称
e3447,e2823,多发群体
e3447,e8632,常见发病部位
e3447,e8651,常见病因
e3447,e9716,常见症状
e3447,e2800,英文名称
e10282,e10282,中文名
e10282,e9919,又称
e10282,e638,外文名
e10282,e7368,解释
e1653,e1566,多发群体
e1653,e4179,就诊科室
e1653,e4727,常见病因
e1653,e8782,常见症状
e1653,e11412,英文名称
e3097,e3097,中文名
e3097,e1177,主要成分
e3097,e11084,功能主治
e3097,e5431,性状
e3486,e4982,传播途径
e3486,e11073,传染性
e3486,e547,就诊科室
e3486,e3394,常见病因
e3486,e4785,常见症状
e3486,e5325,英文名称
e11198,e11198,中文名
e11198,e5930,全称
e11198,e11618,外文名
e11198,e2872,性质
e6330,e6330,中文学名
e6330,e7923,分布区域
e6330,e251,别称
e6330,e2632,拉丁学名
e6330,e7371,界
e6330,e11605,门
e564,e7866,传播途径
e564,e9157,常见病因
e564,e6154,常见症状
e9157,e9157,中文学名
e9157,e2985,亚门
e9157,e1660,分布区域
e9157,e4442,属
e9157,e10538,拉丁学名
e9157,e7371,界
e9157,e2714,目
e9157,e2184,科
e9157,e1187,纲
e9157,e5861,门
e6763,e6659,多发群体
e6763,e11604,就诊科室
e6763,e8280,常见病因
e6763,e10946,常见症状
e6763,e7482,英文名称
e2830,e8388,传播途径
e2830,e11073,传染性
e2830,e8684,多发群体
e2830,e547,就诊科室
e2830,e9800,常见病因
e2830,e1989,常见症状
e2830,e3138,英文名称
e6607,e3717,用途分类
e6607,e6607,药品名称
e6607,e8628,药品类型
e6239,e6239,中文学名
e6239,e8631,属
e6239,e10509,拉丁学名
e6239,e10886,界
e5737,e5737,中文名
e5737,e11440,别名
e5737,e3138,外文名
e5737,e4394,有效期
e5737,e4357,类别
e5737,e4005,适应症
e3800,e3800,中文学名
e3800,e4505,亚门
e3800,e8324,分布区域
e3800,e11853,别称
e3800,e11354,属
e3800,e9251,拼音
e3800,e7371,界
e3800,e2124,目
e3800,e11484,科
e3800,e9134,纲
e2450,e8629,中文名
e2450,e7168,又名
e4486,e4486,中文名
e4486,e1679,症状
e4486,e4248,类型
e4486,e6892,预案内容
e1831,e1831,中文学名
e1831,e7696,亚属
e1831,e11434,亚科
e1831,e5562,分布区域
e1831,e6873,别称
e1831,e1351,命名者及年代
e1831,e10669,属
e1831,e210,拉丁学名
e1831,e2918,族
e1831,e674,界
e1831,e641,目
e1831,e1831,种
e1831,e4164,科
e1831,e908,纲
e1831,e3276,英文名称
e1831,e4660,门
e6793,e6793,中文名
e6793,e436,作用方式
e6793,e8098,分子量
e6793,e6319,别名
e6793,e11319,名词领域
e6793,e5581,外文名
e6793,e11024,来源
e6793,e3876,类型
e5930,e5930,中文名
e5930,e5987,外文名
e5930,e2488,类型
e5930,e11319,领域
e6508,e547,专科分类
e6508,e6508,中文名
e6508,e4056,别称
e6508,e10301,外文名
e6508,e9032,检查分类
e6508,e11234,相关疾病
e8163,e6848,中文名
e8163,e3547,其他名称
e8163,e2572,外文名
e8163,e5837,性别
e8163,e1425,所属分类
e8163,e1328,登场作品
e8163,e7634,编号
e8163,e6276,配音
e8163,e3874,饰演
e3150,e3150,中文学名
e3150,e10521,亚门
e3150,e251,别称
e3150,e12001,属
e3150,e11750,拉丁学名
e3150,e7371,界
e3150,e9723,目
e3150,e3150,种
e3150,e10070,科
e3150,e4391,纲
e3150,e5861,门
e6316,e251,中文学名
e6316,e602,分布区域
e6316,e10269,别称
e6316,e1489,属
e6316,e5672,拉丁学名
e6316,e7371,界
e493,e493,中文学名
e493,e8800,形态特征
e493,e7805,拉丁学名
e493,e10886,界
e493,e2861,门
e2226,e6307,传播途径
e2226,e1774,就诊科室
e2226,e11964,常见发病部位
e2226,e8372,常见病因
e2226,e770,常见症状
e2226,e11811,英文名称
e737,e737,中文名
e737,e47,外文名
e3418,e9725,传染性
e3418,e9415,就诊科室
e3418,e3157,常见病因
e3418,e9274,常见症状
e3418,e2076,英文名称
e10619,e10619,中文学名
e10619,e9311,分布区域
e10619,e5012,拉丁学名
e10619,e7371,界
e10619,e11187,目
e10619,e6821,科
e10619,e11113,纲
e10619,e11605,门
e2683,e2683,中文学名
e2683,e11909,分布区域
e2683,e987,别称
e2683,e10472,属
e2683,e5893,毒性
e2683,e4318,用量
e2683,e7371,界
e2683,e1650,目
e2683,e2683,种
e2683,e5787,科
e2683,e6737,纲
e5636,e5636,中文学名
e5636,e2607,分布区域
e5636,e8891,别称
e5636,e10777,定名人
e5636,e2968,拉丁学名
e5636,e6021,界
e5636,e243,目
e5636,e4007,科
e5636,e6737,纲
e513,e513,中文名
e513,e2866,团队出品
e513,e5814,榜单来源
e513,e643,榜单类型
e1539,e7699,就诊科室
e1539,e5739,常见病因
e1539,e10577,常见症状
e1539,e7984,英文名称
e9450,e338,二名法
e9450,e338,别称
e9450,e338,属
e9450,e338,拉丁学名
e9450,e6623,目
e9450,e11776,种
e9450,e1231,科
e9450,e8938,纲
e9450,e338,英文名
e9450,e3195,门
e2658,e2658,中文名
e2658,e7971,含量范围
e2658,e10836,外文名
e2658,e218,类别
e2658,e9737,适用者
e1960,e1960,中文名
e1960,e10552,局部反应
e1960,e8179,简介
e1960,e10293,结果如何判断
e11020,e10216,不良反应
e11020,e3071,主要适用症
e11020,e11020,药品名称
e11020,e218,药品类型
e6013,e3353,中医学名
e6013,e4095,主要症状
e6013,e1339,传染性
e6013,e11964,发病部位
e6013,e866,所属科室
e6013,e6971,英文名称
e6013,e6013,西医学名
e2871,e3730,多发群体
e2871,e5263,就诊科室
e2871,e2633,常见病因
e2871,e4954,常见症状
e2871,e5952,英文名称
e8469,e1845,多发群体
e8469,e5263,就诊科室
e8469,e635,常见发病部位
e8469,e8805,常见病因
e8469,e3835,常见症状
e8469,e8498,英文名称
e8527,e5263,就诊科室
e8527,e11964,常见发病部位
e8527,e3978,常见病因
e8527,e10067,常见症状
e8527,e5678,英文名称
e7420,e432,主要成就
e7420,e4036,主要病因
e7420,e8442,主要症状
e7420,e9045,发病部位
e7420,e5463,名医专家
e7420,e2563,是否进入医保
e7420,e2056,致病菌
e7420,e7420,西医学名
e7306,e3654,别称
e7306,e5263,就诊科室
e7306,e10214,常见发病部位
e7306,e4849,常见病因
e7306,e10778,常见症状
e4427,e4427,中文名
e4427,e10157,小孢菌
e4427,e10571,属于
e4427,e682,皮肤真菌
e5263,e5263,中文名
e5263,e3724,主要治疗
e5263,e3158,外文名
e5263,e5857,常见皮肤病
e5263,e7621,所属科室
e5263,e1146,起源时间
e8624,e2966,中文名
e8624,e7042,位置
e8624,e10166,又称
e8624,e8527,类型
e614,e3047,多发群体
e614,e8004,就诊科室
e614,e5288,常见病因
e614,e11894,常见症状
e614,e7632,英文名称
e59,e8004,就诊科室
e59,e11233,常见病因
e59,e1846,常见症状
e59,e7632,英文名称
e10350,e8004,就诊科室
e10350,e8890,常见病因
e10350,e10271,常见症状
e10350,e7632,英文名称
e3088,e8004,就诊科室
e3088,e10813,常见病因
e3088,e7535,常见症状
e3088,e7632,英文名称
e10620,e10620,中文名
e10620,e2850,外文名
e10620,e11669,应用
e10620,e529,类别
e11615,e6544,中文名
e11615,e5703,外文名
e11615,e6832,安全性
e11615,e2261,稳定性
e6,e11248,主要适用症
e6,e11611,别名
e6,e7988,剂型
e6,e2057,用法用量
e6,e6,药品名称
e5717,e10391,ATC代码
e5717,e11417,CAS登录号
e5717,e10201,EINECS登录号
e5717,e5717,中文名
e5717,e3410,主要危害
e5717,e3411,分子量
e5717,e5565,别称
e5717,e2219,化学式
e5717,e6279,危险品运输编号
e5717,e5681,危险性描述
e5717,e4719,危险性符号
e5717,e5466,外观
e5717,e8229,安全术语
e5717,e11748,密度
e5717,e442,属于
e5717,e3445,应用
e5717,e2470,欧盟编号
e5717,e4952,水溶性
e5717,e8014,沸点
e5717,e1215,熔点
e5717,e6234,英文名
e5717,e7946,警示术语
e5717,e4086,酸度系数
e5717,e8944,闪点
e5717,e1285,黏度
e4498,e4498,中文名
e4498,e6284,有效成分
e4498,e4962,粒度
e4498,e3123,规格
e2387,e2387,中文学名
e2387,e1765,分布区域
e2387,e4929,别称
e2387,e1935,拉丁学名
e2387,e9762,界
e2387,e8682,种
e2387,e7948,纲
e2387,e2988,门
e8415,e341,中文学名
e8415,e6021,界
e8415,e6513,目
e2441,e2441,中文名
e2441,e10356,人物
e2441,e7955,外文名
e2441,e7159,属性
e7969,e7969,中文学名
e7969,e7371,界
e7969,e7969,纲
e7969,e11605,门
e11467,e11467,中文名
e11467,e9446,性质
e11467,e3139,提出人
e11467,e7169,时间
e1176,e1176,中文名
e1176,e11828,储存位置
e1176,e11309,内容对象
e1176,e9186,特点
e3895,e3895,中文学名
e3895,e7931,主要包括
e3895,e6149,学科
e3895,e4951,拉丁学名
e3895,e6392,特点区分
e10004,e10004,中文名
e10004,e5079,外文名
e10004,e11559,术语
e10004,e7846,相对
e701,e701,中文名
e701,e4191,包括
e701,e5064,外文名
e701,e5270,定义
e701,e17,用途
e701,e6149,领域
e11179,e11179,中文学名
e11179,e918,拉丁学名
e11179,e10886,界
e11179,e11306,种
e10571,e10571,中文学名
e10571,e5311,拉丁学名
e10571,e8355,数量
e10571,e7371,界
e10571,e27,繁殖方式
e10571,e3197,结构
e10571,e11605,门
e10512,e10512,中文名
e10512,e320,外形
e10512,e814,外文名
e10512,e8422,类型
e10190,e7465,中文名
e10190,e732,基本任务
e10190,e4385,外文名
e10190,e1885,定义
e11901,e9773,传染性
e11901,e5263,就诊科室
e11901,e7420,常见病因
e11901,e7823,常见症状
e7371,e7371,中文学名
e7371,e2757,学科
e7371,e6152,拉丁学名
e7371,e7635,特征
e7371,e7371,界
e7371,e3895,类型
e11605,e11605,中文学名
e11605,e5600,亚门
e11605,e9825,拉丁学名
e11605,e7371,界
e11605,e2150,纲
e11605,e8443,门
e214,e7500,专业课
e214,e5938,中文名
e214,e498,疾病类别
e214,e5132,研究范围
e11840,e11840,中文名
e11840,e11338,伤害
e11840,e2306,别称
e11840,e1674,外文名
e11840,e4598,导致原因
e11840,e5619,解释
e2892,e9725,传染性
e2892,e608,就诊科室
e2892,e6802,常见病因
e2892,e891,常见症状
e2892,e9917,英文名称
e7453,e1730,BRN号
e7453,e4805,CAS登录号
e7453,e1395,EINECS登录号
e7453,e3306,MDL号
e7453,e10673,PubChem号
e7453,e9162,RTECS号
e7453,e7453,中文名
e7453,e2864,分子式
e7453,e9046,分子量
e7453,e10680,别称
e7453,e1026,化学式
e7453,e10555,危险性描述
e7453,e10555,危险性符号
e7453,e11658,外观
e7453,e6277,安全性描述
e7453,e5072,密度
e7453,e10260,沸点
e7453,e7288,熔点
e7453,e2877,英文名
e6692,e6692,中文学名
e6692,e9895,属
e6692,e4882,拉丁学名
e6692,e10886,界
e6692,e8339,目
e6692,e8308,科
e6692,e8814,纲
e6692,e1847,门
e3834,e62,是否处方药
e3834,e2102,是否纳入医保
e3834,e3834,药品名称
e3834,e202,运动员慎用
e2445,e2445,中文名
e2445,e10887,培
e2445,e372,培养温度
e2445,e1875,外文名
e10879,e10879,中文名
e10879,e1537,外文名
e10879,e9772,应用
e10879,e2131,类型
e8282,e8282,中文名
e8282,e11161,前提
e8282,e10533,实质
e8282,e3392,意义
e6217,e6217,中文名
e6217,e4178,危害
e6217,e4752,外文名
e6217,e10064,性状
e6217,e8395,用途
e6217,e11943,组成
e1039,e2425,就诊科室
e1039,e3401,常见病因
e1039,e959,常见症状
e1039,e4871,英文名称
e208,e3717,用途分类
e208,e208,药品名称
e208,e3081,药品类型
e859,e859,中文名
e859,e624,体宽
e859,e6580,体长
e859,e7028,喜氧/厌氧
e859,e1334,外文名
e859,e8068,带芽孢的属性
e859,e7100,病因
e859,e25,繁殖体属性
e859,e6317,菌体特征
e859,e3983,适宜生长温度
e859,e5756,适宜酸碱度
e1903,e5733,产生细菌
e1903,e142,危害
e1903,e618,类别
e8713,e8713,中文名
e8713,e6424,分类
e8713,e10500,性状
e8713,e1554,材料
e9121,e9121,中文名
e9121,e10196,外文名
e9121,e7179,属于
e9121,e570,硝化产物
e9121,e1786,硝化剂
e9121,e1245,脱水剂
e6854,e6854,中文名
e6854,e6270,发现时间
e6854,e972,外文名
e6854,e9931,硝化细菌
e10688,e10688,中文名
e10688,e1711,分为
e10688,e11719,外文名
e10688,e1592,性质
e2921,e2921,中文学名
e2921,e6399,包括
e2921,e10307,外文名
e2921,e10886,界
e2921,e8568,种类
e2921,e1435,纲
e9385,e9385,中文名
e9385,e888,可化成
e9385,e5802,外文名
e9385,e9543,类别
e9385,e9385,细菌相关作品
e9385,e10986,重点对象
e10653,e10653,中文名
e10653,e7698,乙液
e10653,e3908,成分
e10653,e7859,甲液
e5026,e5026,中文名
e5026,e1618,作用
e5026,e6596,别名
e5026,e3035,重要性
e7442,e7442,中文学名
e7442,e10302,分布区域
e7442,e11202,属
e7442,e3731,拉丁学名
e7442,e309,界
e7442,e767,目
e7442,e724,科
e7442,e2267,纲
e7442,e3045,门
e474,e474,中文学名
e474,e9507,外文名
e474,e7588,属
e474,e10886,界
e7878,e10700,CAS号
e7878,e182,EINECS号
e7878,e7878,中文名
e7878,e11361,分子式
e7878,e4072,分子量
e7878,e248,含钠量
e7878,e7614,外文名
e7878,e312,性状
e8136,e8136,中文名
e8136,e11592,主要形式
e8136,e2250,外文名
e8136,e1780,范围
e765,e765,中文名
